,longitude,latitude
2062,51.35056162921349,35.787066204545454
2063,51.35056162921349,35.792981318181816
2093,51.35637388764045,35.704254613636365
2094,51.35637388764045,35.71016972727273
2095,51.35637388764045,35.71608484090909
2096,51.35637388764045,35.72199995454545
2097,51.35637388764045,35.727915068181815
2098,51.35637388764045,35.73383018181818
2099,51.35637388764045,35.73974529545455
2100,51.35637388764045,35.74566040909091
2101,51.35637388764045,35.75157552272727
2102,51.35637388764045,35.757490636363634
2103,51.35637388764045,35.76340575
2104,51.35637388764045,35.76932086363636
2105,51.35637388764045,35.77523597727273
2106,51.35637388764045,35.78115109090909
2107,51.35637388764045,35.787066204545454
2108,51.35637388764045,35.792981318181816
2138,51.362186146067415,35.704254613636365
2139,51.362186146067415,35.71016972727273
2140,51.362186146067415,35.71608484090909
2141,51.362186146067415,35.72199995454545
2142,51.362186146067415,35.727915068181815
2143,51.362186146067415,35.73383018181818
2144,51.362186146067415,35.73974529545455
2145,51.362186146067415,35.74566040909091
2146,51.362186146067415,35.75157552272727
2147,51.362186146067415,35.757490636363634
2148,51.362186146067415,35.76340575
2149,51.362186146067415,35.76932086363636
2150,51.362186146067415,35.77523597727273
2151,51.362186146067415,35.78115109090909
2152,51.362186146067415,35.787066204545454
2153,51.362186146067415,35.792981318181816
2154,51.362186146067415,35.79889643181818
2183,51.36799840449439,35.704254613636365
2184,51.36799840449439,35.71016972727273
2185,51.36799840449439,35.71608484090909
2186,51.36799840449439,35.72199995454545
2187,51.36799840449439,35.727915068181815
2188,51.36799840449439,35.73383018181818
2189,51.36799840449439,35.73974529545455
2190,51.36799840449439,35.74566040909091
2191,51.36799840449439,35.75157552272727
2192,51.36799840449439,35.757490636363634
2193,51.36799840449439,35.76340575
2194,51.36799840449439,35.76932086363636
2195,51.36799840449439,35.77523597727273
2196,51.36799840449439,35.78115109090909
2197,51.36799840449439,35.787066204545454
2198,51.36799840449439,35.792981318181816
2228,51.37381066292135,35.704254613636365
2229,51.37381066292135,35.71016972727273
2230,51.37381066292135,35.71608484090909
2231,51.37381066292135,35.72199995454545
2232,51.37381066292135,35.727915068181815
2233,51.37381066292135,35.73383018181818
2234,51.37381066292135,35.73974529545455
2235,51.37381066292135,35.74566040909091
2236,51.37381066292135,35.75157552272727
2237,51.37381066292135,35.757490636363634
2238,51.37381066292135,35.76340575
2239,51.37381066292135,35.76932086363636
2240,51.37381066292135,35.77523597727273
2241,51.37381066292135,35.78115109090909
2242,51.37381066292135,35.787066204545454
2243,51.37381066292135,35.792981318181816
2277,51.379622921348314,35.727915068181815
2278,51.379622921348314,35.73383018181818
2279,51.379622921348314,35.73974529545455
2280,51.379622921348314,35.74566040909091
2281,51.379622921348314,35.75157552272727
2282,51.379622921348314,35.757490636363634
2283,51.379622921348314,35.76340575
2284,51.379622921348314,35.76932086363636
2285,51.379622921348314,35.77523597727273
2286,51.379622921348314,35.78115109090909
2287,51.379622921348314,35.787066204545454
2290,51.379622921348314,35.80481154545454
2326,51.385435179775286,35.75157552272727
2327,51.385435179775286,35.757490636363634
2328,51.385435179775286,35.76340575
2329,51.385435179775286,35.76932086363636
2330,51.385435179775286,35.77523597727273
2331,51.385435179775286,35.78115109090909
2332,51.385435179775286,35.787066204545454
2376,51.39124743820225,35.78115109090909
2377,51.39124743820225,35.787066204545454
1996,51.344749370786516,35.66284881818182
2039,51.35056162921349,35.65101859090909
2040,51.35056162921349,35.65693370454545
2041,51.35056162921349,35.66284881818182
2042,51.35056162921349,35.668763931818184
2082,51.35637388764045,35.639188363636364
2083,51.35637388764045,35.64510347727273
2084,51.35637388764045,35.65101859090909
2085,51.35637388764045,35.65693370454545
2086,51.35637388764045,35.66284881818182
2087,51.35637388764045,35.668763931818184
2128,51.362186146067415,35.64510347727273
2129,51.362186146067415,35.65101859090909
2130,51.362186146067415,35.65693370454545
2131,51.362186146067415,35.66284881818182
2173,51.36799840449439,35.64510347727273
2174,51.36799840449439,35.65101859090909
2175,51.36799840449439,35.65693370454545
2176,51.36799840449439,35.66284881818182
2220,51.37381066292135,35.65693370454545
2221,51.37381066292135,35.66284881818182
2265,51.379622921348314,35.65693370454545
2266,51.379622921348314,35.66284881818182
2267,51.379622921348314,35.668763931818184
2088,51.35637388764045,35.674679045454546
2089,51.35637388764045,35.68059415909091
2090,51.35637388764045,35.68650927272727
2091,51.35637388764045,35.69242438636363
2092,51.35637388764045,35.6983395
2132,51.362186146067415,35.668763931818184
2133,51.362186146067415,35.674679045454546
2134,51.362186146067415,35.68059415909091
2135,51.362186146067415,35.68650927272727
2136,51.362186146067415,35.69242438636363
2137,51.362186146067415,35.6983395
2177,51.36799840449439,35.668763931818184
2178,51.36799840449439,35.674679045454546
2179,51.36799840449439,35.68059415909091
2180,51.36799840449439,35.68650927272727
2181,51.36799840449439,35.69242438636363
2182,51.36799840449439,35.6983395
2222,51.37381066292135,35.668763931818184
2223,51.37381066292135,35.674679045454546
2224,51.37381066292135,35.68059415909091
2225,51.37381066292135,35.68650927272727
2226,51.37381066292135,35.69242438636363
2227,51.37381066292135,35.6983395
2268,51.379622921348314,35.674679045454546
2269,51.379622921348314,35.68059415909091
2270,51.379622921348314,35.68650927272727
2271,51.379622921348314,35.69242438636363
2272,51.379622921348314,35.6983395
2311,51.385435179775286,35.66284881818182
2312,51.385435179775286,35.668763931818184
2313,51.385435179775286,35.674679045454546
2314,51.385435179775286,35.68059415909091
2315,51.385435179775286,35.68650927272727
2316,51.385435179775286,35.69242438636363
2317,51.385435179775286,35.6983395
2356,51.39124743820225,35.66284881818182
2357,51.39124743820225,35.668763931818184
2358,51.39124743820225,35.674679045454546
2359,51.39124743820225,35.68059415909091
2360,51.39124743820225,35.68650927272727
2361,51.39124743820225,35.69242438636363
2362,51.39124743820225,35.6983395
2401,51.39705969662921,35.66284881818182
2402,51.39705969662921,35.668763931818184
2403,51.39705969662921,35.674679045454546
2404,51.39705969662921,35.68059415909091
2405,51.39705969662921,35.68650927272727
2406,51.39705969662921,35.69242438636363
2407,51.39705969662921,35.6983395
2446,51.402871955056185,35.66284881818182
2447,51.402871955056185,35.668763931818184
2448,51.402871955056185,35.674679045454546
2449,51.402871955056185,35.68059415909091
2450,51.402871955056185,35.68650927272727
2451,51.402871955056185,35.69242438636363
2452,51.402871955056185,35.6983395
2494,51.40868421348315,35.68059415909091
2495,51.40868421348315,35.68650927272727
2496,51.40868421348315,35.69242438636363
2497,51.40868421348315,35.6983395
2273,51.379622921348314,35.704254613636365
2274,51.379622921348314,35.71016972727273
2275,51.379622921348314,35.71608484090909
2276,51.379622921348314,35.72199995454545
2318,51.385435179775286,35.704254613636365
2319,51.385435179775286,35.71016972727273
2320,51.385435179775286,35.71608484090909
2321,51.385435179775286,35.72199995454545
2322,51.385435179775286,35.727915068181815
2323,51.385435179775286,35.73383018181818
2324,51.385435179775286,35.73974529545455
2363,51.39124743820225,35.704254613636365
2364,51.39124743820225,35.71016972727273
2365,51.39124743820225,35.71608484090909
2366,51.39124743820225,35.72199995454545
2367,51.39124743820225,35.727915068181815
2368,51.39124743820225,35.73383018181818
2369,51.39124743820225,35.73974529545455
2408,51.39705969662921,35.704254613636365
2409,51.39705969662921,35.71016972727273
2410,51.39705969662921,35.71608484090909
2411,51.39705969662921,35.72199995454545
2412,51.39705969662921,35.727915068181815
2413,51.39705969662921,35.73383018181818
2414,51.39705969662921,35.73974529545455
2453,51.402871955056185,35.704254613636365
2454,51.402871955056185,35.71016972727273
2455,51.402871955056185,35.71608484090909
2456,51.402871955056185,35.72199995454545
2457,51.402871955056185,35.727915068181815
2458,51.402871955056185,35.73383018181818
2459,51.402871955056185,35.73974529545455
2498,51.40868421348315,35.704254613636365
2499,51.40868421348315,35.71016972727273
2500,51.40868421348315,35.71608484090909
2501,51.40868421348315,35.72199995454545
2502,51.40868421348315,35.727915068181815
2503,51.40868421348315,35.73383018181818
2504,51.40868421348315,35.73974529545455
2543,51.41449647191011,35.704254613636365
2544,51.41449647191011,35.71016972727273
2545,51.41449647191011,35.71608484090909
2546,51.41449647191011,35.72199995454545
2547,51.41449647191011,35.727915068181815
2548,51.41449647191011,35.73383018181818
2549,51.41449647191011,35.73974529545455
2588,51.420308730337084,35.704254613636365
2589,51.420308730337084,35.71016972727273
2590,51.420308730337084,35.71608484090909
2591,51.420308730337084,35.72199995454545
2592,51.420308730337084,35.727915068181815
2593,51.420308730337084,35.73383018181818
2594,51.420308730337084,35.73974529545455
2635,51.42612098876405,35.71608484090909
2310,51.385435179775286,35.65693370454545
2354,51.39124743820225,35.65101859090909
2355,51.39124743820225,35.65693370454545
2396,51.39705969662921,35.63327325
2397,51.39705969662921,35.639188363636364
2398,51.39705969662921,35.64510347727273
2399,51.39705969662921,35.65101859090909
2400,51.39705969662921,35.65693370454545
2440,51.402871955056185,35.62735813636364
2441,51.402871955056185,35.63327325
2442,51.402871955056185,35.639188363636364
2443,51.402871955056185,35.64510347727273
2444,51.402871955056185,35.65101859090909
2445,51.402871955056185,35.65693370454545
2483,51.40868421348315,35.61552790909091
2484,51.40868421348315,35.62144302272727
2485,51.40868421348315,35.62735813636364
2486,51.40868421348315,35.63327325
2487,51.40868421348315,35.639188363636364
2488,51.40868421348315,35.64510347727273
2489,51.40868421348315,35.65101859090909
2490,51.40868421348315,35.65693370454545
2528,51.41449647191011,35.61552790909091
2529,51.41449647191011,35.62144302272727
2530,51.41449647191011,35.62735813636364
2531,51.41449647191011,35.63327325
2532,51.41449647191011,35.639188363636364
2533,51.41449647191011,35.64510347727273
2534,51.41449647191011,35.65101859090909
2535,51.41449647191011,35.65693370454545
2574,51.420308730337084,35.62144302272727
2575,51.420308730337084,35.62735813636364
2576,51.420308730337084,35.63327325
2577,51.420308730337084,35.639188363636364
2578,51.420308730337084,35.64510347727273
2579,51.420308730337084,35.65101859090909
2580,51.420308730337084,35.65693370454545
2620,51.42612098876405,35.62735813636364
2621,51.42612098876405,35.63327325
2622,51.42612098876405,35.639188363636364
2623,51.42612098876405,35.64510347727273
2624,51.42612098876405,35.65101859090909
2625,51.42612098876405,35.65693370454545
2665,51.43193324719101,35.62735813636364
2666,51.43193324719101,35.63327325
2667,51.43193324719101,35.639188363636364
2668,51.43193324719101,35.64510347727273
2669,51.43193324719101,35.65101859090909
2325,51.385435179775286,35.74566040909091
2370,51.39124743820225,35.74566040909091
2371,51.39124743820225,35.75157552272727
2372,51.39124743820225,35.757490636363634
2373,51.39124743820225,35.76340575
2374,51.39124743820225,35.76932086363636
2375,51.39124743820225,35.77523597727273
2415,51.39705969662921,35.74566040909091
2416,51.39705969662921,35.75157552272727
2417,51.39705969662921,35.757490636363634
2418,51.39705969662921,35.76340575
2419,51.39705969662921,35.76932086363636
2420,51.39705969662921,35.77523597727273
2421,51.39705969662921,35.78115109090909
2422,51.39705969662921,35.787066204545454
2460,51.402871955056185,35.74566040909091
2461,51.402871955056185,35.75157552272727
2462,51.402871955056185,35.757490636363634
2463,51.402871955056185,35.76340575
2464,51.402871955056185,35.76932086363636
2465,51.402871955056185,35.77523597727273
2466,51.402871955056185,35.78115109090909
2467,51.402871955056185,35.787066204545454
2468,51.402871955056185,35.792981318181816
2505,51.40868421348315,35.74566040909091
2506,51.40868421348315,35.75157552272727
2507,51.40868421348315,35.757490636363634
2508,51.40868421348315,35.76340575
2509,51.40868421348315,35.76932086363636
2510,51.40868421348315,35.77523597727273
2511,51.40868421348315,35.78115109090909
2512,51.40868421348315,35.787066204545454
2550,51.41449647191011,35.74566040909091
2551,51.41449647191011,35.75157552272727
2552,51.41449647191011,35.757490636363634
2553,51.41449647191011,35.76340575
2554,51.41449647191011,35.76932086363636
2555,51.41449647191011,35.77523597727273
2556,51.41449647191011,35.78115109090909
2557,51.41449647191011,35.787066204545454
2595,51.420308730337084,35.74566040909091
2596,51.420308730337084,35.75157552272727
2597,51.420308730337084,35.757490636363634
2598,51.420308730337084,35.76340575
2599,51.420308730337084,35.76932086363636
2600,51.420308730337084,35.77523597727273
2601,51.420308730337084,35.78115109090909
2602,51.420308730337084,35.787066204545454
2640,51.42612098876405,35.74566040909091
2641,51.42612098876405,35.75157552272727
2642,51.42612098876405,35.757490636363634
2643,51.42612098876405,35.76340575
2644,51.42612098876405,35.76932086363636
2645,51.42612098876405,35.77523597727273
2685,51.43193324719101,35.74566040909091
2686,51.43193324719101,35.75157552272727
2687,51.43193324719101,35.757490636363634
2688,51.43193324719101,35.76340575
2689,51.43193324719101,35.76932086363636
2690,51.43193324719101,35.77523597727273
2730,51.43774550561798,35.74566040909091
2731,51.43774550561798,35.75157552272727
2732,51.43774550561798,35.757490636363634
2733,51.43774550561798,35.76340575
2734,51.43774550561798,35.76932086363636
2735,51.43774550561798,35.77523597727273
2736,51.43774550561798,35.78115109090909
2775,51.44355776404495,35.74566040909091
2776,51.44355776404495,35.75157552272727
2777,51.44355776404495,35.757490636363634
2778,51.44355776404495,35.76340575
2779,51.44355776404495,35.76932086363636
2780,51.44355776404495,35.77523597727273
2781,51.44355776404495,35.78115109090909
2822,51.44937002247191,35.757490636363634
2823,51.44937002247191,35.76340575
2824,51.44937002247191,35.76932086363636
2825,51.44937002247191,35.77523597727273
2826,51.44937002247191,35.78115109090909
2827,51.44937002247191,35.787066204545454
2868,51.45518228089888,35.76340575
2869,51.45518228089888,35.76932086363636
2870,51.45518228089888,35.77523597727273
2871,51.45518228089888,35.78115109090909
2872,51.45518228089888,35.787066204545454
2915,51.460994539325846,35.77523597727273
2916,51.460994539325846,35.78115109090909
2917,51.460994539325846,35.787066204545454
2918,51.460994539325846,35.792981318181816
2961,51.46680679775281,35.78115109090909
2962,51.46680679775281,35.787066204545454
3007,51.47261905617978,35.787066204545454
2333,51.385435179775286,35.792981318181816
2335,51.385435179775286,35.80481154545454
2378,51.39124743820225,35.792981318181816
2379,51.39124743820225,35.79889643181818
2380,51.39124743820225,35.80481154545454
2381,51.39124743820225,35.81072665909091
2423,51.39705969662921,35.792981318181816
2424,51.39705969662921,35.79889643181818
2425,51.39705969662921,35.80481154545454
2426,51.39705969662921,35.81072665909091
2469,51.402871955056185,35.79889643181818
2470,51.402871955056185,35.80481154545454
2471,51.402871955056185,35.81072665909091
2513,51.40868421348315,35.792981318181816
2514,51.40868421348315,35.79889643181818
2515,51.40868421348315,35.80481154545454
2516,51.40868421348315,35.81072665909091
2558,51.41449647191011,35.792981318181816
2559,51.41449647191011,35.79889643181818
2560,51.41449647191011,35.80481154545454
2561,51.41449647191011,35.81072665909091
2562,51.41449647191011,35.81664177272727
2603,51.420308730337084,35.792981318181816
2604,51.420308730337084,35.79889643181818
2605,51.420308730337084,35.80481154545454
2606,51.420308730337084,35.81072665909091
2607,51.420308730337084,35.81664177272727
2646,51.42612098876405,35.78115109090909
2647,51.42612098876405,35.787066204545454
2648,51.42612098876405,35.792981318181816
2649,51.42612098876405,35.79889643181818
2650,51.42612098876405,35.80481154545454
2651,51.42612098876405,35.81072665909091
2652,51.42612098876405,35.81664177272727
2653,51.42612098876405,35.822556886363635
2691,51.43193324719101,35.78115109090909
2692,51.43193324719101,35.787066204545454
2693,51.43193324719101,35.792981318181816
2694,51.43193324719101,35.79889643181818
2695,51.43193324719101,35.80481154545454
2696,51.43193324719101,35.81072665909091
2697,51.43193324719101,35.81664177272727
2698,51.43193324719101,35.822556886363635
2737,51.43774550561798,35.787066204545454
2738,51.43774550561798,35.792981318181816
2739,51.43774550561798,35.79889643181818
2740,51.43774550561798,35.80481154545454
2741,51.43774550561798,35.81072665909091
2742,51.43774550561798,35.81664177272727
2782,51.44355776404495,35.787066204545454
2783,51.44355776404495,35.792981318181816
2784,51.44355776404495,35.79889643181818
2785,51.44355776404495,35.80481154545454
2786,51.44355776404495,35.81072665909091
2787,51.44355776404495,35.81664177272727
2828,51.44937002247191,35.792981318181816
2829,51.44937002247191,35.79889643181818
2830,51.44937002247191,35.80481154545454
2831,51.44937002247191,35.81072665909091
2832,51.44937002247191,35.81664177272727
2873,51.45518228089888,35.792981318181816
2874,51.45518228089888,35.79889643181818
2875,51.45518228089888,35.80481154545454
2876,51.45518228089888,35.81072665909091
2877,51.45518228089888,35.81664177272727
2919,51.460994539325846,35.79889643181818
2920,51.460994539325846,35.80481154545454
2921,51.460994539325846,35.81072665909091
2922,51.460994539325846,35.81664177272727
2923,51.460994539325846,35.822556886363635
2963,51.46680679775281,35.792981318181816
2964,51.46680679775281,35.79889643181818
2965,51.46680679775281,35.80481154545454
2966,51.46680679775281,35.81072665909091
2967,51.46680679775281,35.81664177272727
2968,51.46680679775281,35.822556886363635
3008,51.47261905617978,35.792981318181816
3009,51.47261905617978,35.79889643181818
3010,51.47261905617978,35.80481154545454
3011,51.47261905617978,35.81072665909091
3012,51.47261905617978,35.81664177272727
3053,51.478431314606745,35.792981318181816
3054,51.478431314606745,35.79889643181818
3055,51.478431314606745,35.80481154545454
3056,51.478431314606745,35.81072665909091
3057,51.478431314606745,35.81664177272727
3098,51.48424357303371,35.792981318181816
3099,51.48424357303371,35.79889643181818
3100,51.48424357303371,35.80481154545454
3101,51.48424357303371,35.81072665909091
3102,51.48424357303371,35.81664177272727
3142,51.49005583146067,35.787066204545454
3143,51.49005583146067,35.792981318181816
3144,51.49005583146067,35.79889643181818
3145,51.49005583146067,35.80481154545454
3146,51.49005583146067,35.81072665909091
3147,51.49005583146067,35.81664177272727
3187,51.495868089887644,35.787066204545454
3188,51.495868089887644,35.792981318181816
3189,51.495868089887644,35.79889643181818
3190,51.495868089887644,35.80481154545454
3191,51.495868089887644,35.81072665909091
3192,51.495868089887644,35.81664177272727
3232,51.50168034831461,35.787066204545454
3233,51.50168034831461,35.792981318181816
3234,51.50168034831461,35.79889643181818
3235,51.50168034831461,35.80481154545454
3236,51.50168034831461,35.81072665909091
3277,51.50749260674157,35.787066204545454
3278,51.50749260674157,35.792981318181816
3279,51.50749260674157,35.79889643181818
3280,51.50749260674157,35.80481154545454
3281,51.50749260674157,35.81072665909091
3282,51.50749260674157,35.81664177272727
3322,51.51330486516854,35.787066204545454
3323,51.51330486516854,35.792981318181816
3324,51.51330486516854,35.79889643181818
3325,51.51330486516854,35.80481154545454
3326,51.51330486516854,35.81072665909091
3366,51.51911712359551,35.78115109090909
3367,51.51911712359551,35.787066204545454
3368,51.51911712359551,35.792981318181816
3369,51.51911712359551,35.79889643181818
3370,51.51911712359551,35.80481154545454
3371,51.51911712359551,35.81072665909091
3411,51.52492938202247,35.78115109090909
3412,51.52492938202247,35.787066204545454
3413,51.52492938202247,35.792981318181816
3414,51.52492938202247,35.79889643181818
3415,51.52492938202247,35.80481154545454
3458,51.53074164044944,35.792981318181816
3459,51.53074164044944,35.79889643181818
3460,51.53074164044944,35.80481154545454
3461,51.53074164044944,35.81072665909091
3503,51.536553898876406,35.792981318181816
3504,51.536553898876406,35.79889643181818
2481,51.40868421348315,35.60369768181818
2482,51.40868421348315,35.609612795454545
2525,51.41449647191011,35.59778256818182
2526,51.41449647191011,35.60369768181818
2527,51.41449647191011,35.609612795454545
2566,51.420308730337084,35.57412211363636
2567,51.420308730337084,35.580037227272726
2568,51.420308730337084,35.58595234090909
2569,51.420308730337084,35.59186745454546
2570,51.420308730337084,35.59778256818182
2571,51.420308730337084,35.60369768181818
2572,51.420308730337084,35.609612795454545
2573,51.420308730337084,35.61552790909091
2611,51.42612098876405,35.57412211363636
2612,51.42612098876405,35.580037227272726
2613,51.42612098876405,35.58595234090909
2614,51.42612098876405,35.59186745454546
2615,51.42612098876405,35.59778256818182
2616,51.42612098876405,35.60369768181818
2617,51.42612098876405,35.609612795454545
2618,51.42612098876405,35.61552790909091
2619,51.42612098876405,35.62144302272727
2658,51.43193324719101,35.58595234090909
2659,51.43193324719101,35.59186745454546
2660,51.43193324719101,35.59778256818182
2661,51.43193324719101,35.60369768181818
2662,51.43193324719101,35.609612795454545
2663,51.43193324719101,35.61552790909091
2664,51.43193324719101,35.62144302272727
2703,51.43774550561798,35.58595234090909
2704,51.43774550561798,35.59186745454546
2705,51.43774550561798,35.59778256818182
2706,51.43774550561798,35.60369768181818
2707,51.43774550561798,35.609612795454545
2708,51.43774550561798,35.61552790909091
2709,51.43774550561798,35.62144302272727
2710,51.43774550561798,35.62735813636364
2748,51.44355776404495,35.58595234090909
2749,51.44355776404495,35.59186745454546
2750,51.44355776404495,35.59778256818182
2751,51.44355776404495,35.60369768181818
2752,51.44355776404495,35.609612795454545
2753,51.44355776404495,35.61552790909091
2754,51.44355776404495,35.62144302272727
2755,51.44355776404495,35.62735813636364
2793,51.44937002247191,35.58595234090909
2794,51.44937002247191,35.59186745454546
2795,51.44937002247191,35.59778256818182
2796,51.44937002247191,35.60369768181818
2797,51.44937002247191,35.609612795454545
2798,51.44937002247191,35.61552790909091
2799,51.44937002247191,35.62144302272727
2800,51.44937002247191,35.62735813636364
2837,51.45518228089888,35.580037227272726
2838,51.45518228089888,35.58595234090909
2839,51.45518228089888,35.59186745454546
2841,51.45518228089888,35.60369768181818
2842,51.45518228089888,35.609612795454545
2843,51.45518228089888,35.61552790909091
2844,51.45518228089888,35.62144302272727
2845,51.45518228089888,35.62735813636364
2881,51.460994539325846,35.57412211363636
2882,51.460994539325846,35.580037227272726
2883,51.460994539325846,35.58595234090909
2888,51.460994539325846,35.61552790909091
2889,51.460994539325846,35.62144302272727
2926,51.46680679775281,35.57412211363636
2491,51.40868421348315,35.66284881818182
2492,51.40868421348315,35.668763931818184
2493,51.40868421348315,35.674679045454546
2536,51.41449647191011,35.66284881818182
2537,51.41449647191011,35.668763931818184
2538,51.41449647191011,35.674679045454546
2539,51.41449647191011,35.68059415909091
2540,51.41449647191011,35.68650927272727
2541,51.41449647191011,35.69242438636363
2542,51.41449647191011,35.6983395
2581,51.420308730337084,35.66284881818182
2582,51.420308730337084,35.668763931818184
2583,51.420308730337084,35.674679045454546
2584,51.420308730337084,35.68059415909091
2585,51.420308730337084,35.68650927272727
2586,51.420308730337084,35.69242438636363
2587,51.420308730337084,35.6983395
2626,51.42612098876405,35.66284881818182
2627,51.42612098876405,35.668763931818184
2628,51.42612098876405,35.674679045454546
2629,51.42612098876405,35.68059415909091
2630,51.42612098876405,35.68650927272727
2631,51.42612098876405,35.69242438636363
2632,51.42612098876405,35.6983395
2671,51.43193324719101,35.66284881818182
2672,51.43193324719101,35.668763931818184
2673,51.43193324719101,35.674679045454546
2674,51.43193324719101,35.68059415909091
2675,51.43193324719101,35.68650927272727
2676,51.43193324719101,35.69242438636363
2677,51.43193324719101,35.6983395
2716,51.43774550561798,35.66284881818182
2717,51.43774550561798,35.668763931818184
2718,51.43774550561798,35.674679045454546
2719,51.43774550561798,35.68059415909091
2720,51.43774550561798,35.68650927272727
2721,51.43774550561798,35.69242438636363
2722,51.43774550561798,35.6983395
2761,51.44355776404495,35.66284881818182
2762,51.44355776404495,35.668763931818184
2763,51.44355776404495,35.674679045454546
2764,51.44355776404495,35.68059415909091
2765,51.44355776404495,35.68650927272727
2766,51.44355776404495,35.69242438636363
2767,51.44355776404495,35.6983395
2633,51.42612098876405,35.704254613636365
2634,51.42612098876405,35.71016972727273
2636,51.42612098876405,35.72199995454545
2637,51.42612098876405,35.727915068181815
2638,51.42612098876405,35.73383018181818
2639,51.42612098876405,35.73974529545455
2678,51.43193324719101,35.704254613636365
2679,51.43193324719101,35.71016972727273
2680,51.43193324719101,35.71608484090909
2681,51.43193324719101,35.72199995454545
2682,51.43193324719101,35.727915068181815
2683,51.43193324719101,35.73383018181818
2684,51.43193324719101,35.73974529545455
2723,51.43774550561798,35.704254613636365
2724,51.43774550561798,35.71016972727273
2725,51.43774550561798,35.71608484090909
2726,51.43774550561798,35.72199995454545
2727,51.43774550561798,35.727915068181815
2728,51.43774550561798,35.73383018181818
2729,51.43774550561798,35.73974529545455
2768,51.44355776404495,35.704254613636365
2769,51.44355776404495,35.71016972727273
2770,51.44355776404495,35.71608484090909
2771,51.44355776404495,35.72199995454545
2772,51.44355776404495,35.727915068181815
2773,51.44355776404495,35.73383018181818
2774,51.44355776404495,35.73974529545455
2813,51.44937002247191,35.704254613636365
2814,51.44937002247191,35.71016972727273
2815,51.44937002247191,35.71608484090909
2816,51.44937002247191,35.72199995454545
2817,51.44937002247191,35.727915068181815
2818,51.44937002247191,35.73383018181818
2819,51.44937002247191,35.73974529545455
2858,51.45518228089888,35.704254613636365
2859,51.45518228089888,35.71016972727273
2860,51.45518228089888,35.71608484090909
2861,51.45518228089888,35.72199995454545
2862,51.45518228089888,35.727915068181815
2863,51.45518228089888,35.73383018181818
2864,51.45518228089888,35.73974529545455
2904,51.460994539325846,35.71016972727273
2905,51.460994539325846,35.71608484090909
2906,51.460994539325846,35.72199995454545
2908,51.460994539325846,35.73383018181818
2909,51.460994539325846,35.73974529545455
2949,51.46680679775281,35.71016972727273
2670,51.43193324719101,35.65693370454545
2711,51.43774550561798,35.63327325
2712,51.43774550561798,35.639188363636364
2713,51.43774550561798,35.64510347727273
2714,51.43774550561798,35.65101859090909
2715,51.43774550561798,35.65693370454545
2756,51.44355776404495,35.63327325
2757,51.44355776404495,35.639188363636364
2758,51.44355776404495,35.64510347727273
2759,51.44355776404495,35.65101859090909
2760,51.44355776404495,35.65693370454545
2801,51.44937002247191,35.63327325
2802,51.44937002247191,35.639188363636364
2803,51.44937002247191,35.64510347727273
2804,51.44937002247191,35.65101859090909
2805,51.44937002247191,35.65693370454545
2806,51.44937002247191,35.66284881818182
2846,51.45518228089888,35.63327325
2847,51.45518228089888,35.639188363636364
2848,51.45518228089888,35.64510347727273
2849,51.45518228089888,35.65101859090909
2850,51.45518228089888,35.65693370454545
2890,51.460994539325846,35.62735813636364
2891,51.460994539325846,35.63327325
2892,51.460994539325846,35.639188363636364
2893,51.460994539325846,35.64510347727273
2894,51.460994539325846,35.65101859090909
2895,51.460994539325846,35.65693370454545
2934,51.46680679775281,35.62144302272727
2935,51.46680679775281,35.62735813636364
2936,51.46680679775281,35.63327325
2937,51.46680679775281,35.639188363636364
2938,51.46680679775281,35.64510347727273
2939,51.46680679775281,35.65101859090909
2940,51.46680679775281,35.65693370454545
2979,51.47261905617978,35.62144302272727
2980,51.47261905617978,35.62735813636364
2981,51.47261905617978,35.63327325
2982,51.47261905617978,35.639188363636364
2983,51.47261905617978,35.64510347727273
2984,51.47261905617978,35.65101859090909
2985,51.47261905617978,35.65693370454545
3023,51.478431314606745,35.61552790909091
3024,51.478431314606745,35.62144302272727
3025,51.478431314606745,35.62735813636364
3026,51.478431314606745,35.63327325
3027,51.478431314606745,35.639188363636364
3028,51.478431314606745,35.64510347727273
3029,51.478431314606745,35.65101859090909
3030,51.478431314606745,35.65693370454545
3068,51.48424357303371,35.61552790909091
3069,51.48424357303371,35.62144302272727
3070,51.48424357303371,35.62735813636364
3071,51.48424357303371,35.63327325
3072,51.48424357303371,35.639188363636364
3073,51.48424357303371,35.64510347727273
3074,51.48424357303371,35.65101859090909
3112,51.49005583146067,35.609612795454545
3113,51.49005583146067,35.61552790909091
3114,51.49005583146067,35.62144302272727
3115,51.49005583146067,35.62735813636364
3116,51.49005583146067,35.63327325
3117,51.49005583146067,35.639188363636364
3118,51.49005583146067,35.64510347727273
3119,51.49005583146067,35.65101859090909
3120,51.49005583146067,35.65693370454545
3157,51.495868089887644,35.609612795454545
3158,51.495868089887644,35.61552790909091
3159,51.495868089887644,35.62144302272727
3160,51.495868089887644,35.62735813636364
3161,51.495868089887644,35.63327325
3162,51.495868089887644,35.639188363636364
3163,51.495868089887644,35.64510347727273
3164,51.495868089887644,35.65101859090909
3165,51.495868089887644,35.65693370454545
3202,51.50168034831461,35.609612795454545
3205,51.50168034831461,35.62735813636364
3206,51.50168034831461,35.63327325
2807,51.44937002247191,35.668763931818184
2808,51.44937002247191,35.674679045454546
