Point Latitude,Point Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_id,name,district
35.75667475862068,51.39638581159421,Pars Music Institute Café,35.757669633421024,51.395921886382204,Coffee Shop,54901784498e80ceb508bbd5,ونک,3
35.75667475862068,51.39638581159421,Dukkan Burger | دکان برگر (دکان برگر),35.758273995523865,51.400288408518676,Burger Joint,54cfc3da498e732d08a1038c,آرارات,3
35.75667475862068,51.39638581159421,Yaser Khan Juice Bar | ویتامین سرای یاسر خان,35.758543127889084,51.400159453102425,Juice Bar,5409e8d8498e6961472612af,آرارات,3
35.75667475862068,51.39638581159421,Char cafe (كافه رستوران چار),35.75980300000001,51.3959,Café,57852877498ea79bf1054069,ونک,3
35.75667475862068,51.39638581159421,Airyaman Gym | باشگاه بدنسازی آریامن (باشگاه بدنسازی آریامن),35.75947052034635,51.39599891381712,Gym,56e6dd89cd10c99b82795a6b,ونک,3
35.75667475862068,51.39638581159421,Hirbod 5 Gym | باشگاه هیربد ۵,35.75985122467893,51.39906406402588,Gym / Fitness Center,510404d3e4b0c047e344f155,آرارات,3
35.75667475862068,51.39638581159421,Hirbod 2 Gym | باشگاه هیربد ۲ (باشگاه هیربد ۲),35.75980914648955,51.400050115038674,Gym,5165b539e4b038351733b4fd,آرارات,3
35.75667475862068,51.39638581159421,Sydney Fast Food | فست فود سیدنی (فست فود سیدنی),35.75974414241393,51.39591749935442,Fast Food Restaurant,513b4eeee4b0fce93937efc9,ونک,3
35.75667475862068,51.39638581159421,Loupeto | لوپه تو,35.758704068715986,51.39614864319764,Italian Restaurant,524efb9b11d277c9f2972670,ونک,3
35.75667475862068,51.39638581159421,Hirbod 8 Fitness Club (باشگاه بدن‌سازی هیربد ۸),35.759912167819856,51.39950931072235,Sports Club,546a2557498e4829975a0300,آرارات,3
35.75667475862068,51.39638581159421,The Pizza Company (پیتزا کمپانی),35.76037865875385,51.39596489910435,Pizza Place,4d7850b3ece5a1cd0ff493a4,ونک,3
35.75667475862068,51.39638581159421,Mr. BBQ | مستر باربیکیو (مستر باربیکیو),35.75813461754607,51.40028444007106,Persian Restaurant,547f7414498e1e755dcdd4bd,آرارات,3
35.7656494137931,51.39638581159421,Brothers Kitchen | آشپزخانه برادران (آشپزخانه برادران),35.766677833839715,51.39646942596056,Fast Food Restaurant,547b5458498e5ae4c4b11025,آرارات,3
35.7656494137931,51.39638581159421,Sam Café | سام کافه (سام کافه),35.765819137610194,51.39863428112629,Café,565dbf79498e49fa08ff65f5,آرارات,3
35.7656494137931,51.39638581159421,Avant | آوان (آوان),35.76574,51.39655,Fast Food Restaurant,5612cd1f498eabe3fd12ced7,آرارات,3
35.7656494137931,51.39638581159421,Bamahas Sandwich | ساندویچ باماهاس (ساندویچ باماهاس),35.766751,51.399125,Sandwich Place,5b2536ce178a2a002c195b5d,آرارات,3
35.7656494137931,51.39638581159421,Leo Café | کافه لئو (کافه لئو),35.76780405397843,51.398076375018384,Café,511e5286e4b0f1b93d52c7b6,آرارات,3
35.7656494137931,51.39638581159421,Pingo Döner | پینگو دنر (پینگو دنر),35.767131,51.396295,Turkish Restaurant,53064ffb498ed204ea5a6f20,آرارات,3
35.7656494137931,51.39638581159421,Hello Café,35.768124,51.396946,Coffee Shop,583434b47b43b4596a6be502,آرارات,3
35.7656494137931,51.39638581159421,Behrouz Doner & Burger Joint | کباب ترکی و همبرگر بهروز (کباب ترکی و همبرگر بهروز),35.763897361357095,51.39683141554132,Doner Restaurant,505b5432e4b0e0a791f7fbc2,آرارات,3
35.7656494137931,51.39638581159421,Sweet Dream Gelato,35.763068,51.400675,Ice Cream Shop,596dddf62f97ec370bece7dd,آرارات,3
35.7656494137931,51.39638581159421,Behrouz Burger | برگر بهروز,35.76404387566247,51.396688901750366,Burger Joint,509aa233e4b0bc59f1421db4,آرارات,3
35.7656494137931,51.39638581159421,Haj Ali Kebab | کباب زعفرانی حاج علی,35.766981339540585,51.39633791170697,Persian Restaurant,54254098498ec10272c34e28,آرارات,3
35.7656494137931,51.39638581159421,Bon Burger | بن برگر,35.76635031723655,51.39654770358017,Burger Joint,54bb8e20498e3c65baaef063,آرارات,3
35.7656494137931,51.39638581159421,Sport House | خانه ورزش,35.76268416518679,51.39831090284117,Gym / Fitness Center,5367ba94498e17304c5ce3ea,آرارات,3
35.7656494137931,51.39638581159421,عتيق كلاسيك/Atiq clasic,35.765052261633656,51.39532440541474,Hookah Bar,51a7924c498e8d9e027060b2,ونک,3
35.7656494137931,51.39638581159421,Tak Kabab Koobideh | کباب کوبیده زعفرانی تک ونک,35.76693296749824,51.39634588280831,Persian Restaurant,51668024e4b02c1af0d76c0a,آرارات,3
35.7656494137931,51.39638581159421,Estakhr-e Vanak | مجتمع پذیرایی استخر ونک,35.76937315106187,51.3971280516653,Persian Restaurant,51823f9b498eb8bf41e94124,آرارات,3
35.7656494137931,51.39638581159421,Hot Chocolate | هات چاکلت,35.7642800411738,51.39674887189185,Coffee Shop,4f8c113de4b07efba0350ae4,آرارات,3
35.7656494137931,51.39638581159421,Aun Gallery | گالری آن (گالری آن),35.768524364172286,51.39635603036547,Art Gallery,526a877211d28c422eb69520,آرارات,3
35.7656494137931,51.39638581159421,Vanak Star | ونک استار (ونک استار),35.766839558450435,51.39631829561879,Sushi Restaurant,509951fde4b06f235248528d,آرارات,3
35.7656494137931,51.39638581159421,Papli Billiard Club | باشگاه بیلیارد پاپلی (باشگاه بیلیارد پاپلی),35.762448,51.400226,Pool Hall,51acbbb5498ecb8355638a30,آرارات,3
35.7656494137931,51.39638581159421,Bahador Sandwich | ساندویچ بهادر (ساندویچ بهادر),35.762330410967685,51.39994429583082,Sandwich Place,522f5fa011d292a1603f189a,آرارات,3
